Nome,cargo,partido,estado,ocorrencia,descricao,status,processo
Lindomar Garçon,Deputado Federal,PRB,RO,Crime Eleitoral,Captação ilícita de votos ou corrupção eleitoral,Em andamento,3341 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4163851)
Lindomar Garçon,Deputado Federal,PRB,RO,Crime Eleitoral,"Foi condenado junto com o senador Ivo Cassol (PP) por abusos de poder político e econômico por utilização indevida de entidade de classe estudantil para participação em comício. A Justiça determinou sua inelegibilidade para as eleições subsequentes ao pleito de 2010 por três anos. Recorre da decisão: TSE - Recurso nº 288787/2013. O político entrou com pedido de efeito suspensivo, que foi aceito: TSE - Ação cautelar nº 10177.2013.600.0000.",Em andamento,0002887-87.2010.6.22.0000 - TSE (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Lindomar Garçon,Deputado Federal,PRB,RO,Crime Eleitoral,Crimes eleitorais,Em andamento,925 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4740165)
Lindomar Garçon,Deputado Federal,PRB,RO,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0000891-60.2009.4.01.4100 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=8916020094014100&secao=TRF1&nome)
Lindomar Garçon,Deputado Federal,PRB,RO,Crime Eleitoral,"Foram reprovadas as contas do Partido Verde em 2011, quando o parlamentar era responsável.",Findo,672.720.126.220.000 - TRE-RO (http://www.tre-ro.jus.br/servicos-judiciais/acompanhamento-processual-e-push/acompanhamento-processu)
Luana Costa ,Deputado Federal,PSC,MA,Crime Eleitoral,Rejeição das contas de campanha,Findo,0001294-17.2014.6.10.0000 - TRE-MA (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Luciana Santos,Deputado Federal,PCdoB,PE,Crime de Responsabilidade,crimes de responsabilidade,Em andamento,4003 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4731730)
Luciana Santos,Deputado Federal,PCdoB,PE,Abuso de Poder,Abuso de Poder político,Em andamento,0000006-20.2016.6.17.0113 - TRE-PE (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Luciana Santos,Deputado Federal,PCdoB,PE,Improbidade Administrativa,Improbidade Administrativa,Em andamento,0007859-18.2007.8.17.0990 - TJ-PE (https://srv01.tjpe.jus.br/consultaprocessualunificada/processo/00078591820078170990)
Luciana Santos,Deputado Federal,PCdoB,PE,Improbidade Administrativa,"É ré por Improbidade Administrativa, acusada de irregularidades na licitação para contratar a empresa CitèLuz para gerenciar o sistema de iluminação pública de Olinda, quando era prefeita do município.",Em andamento,0000685-21.2008.8.17.0990 - TJ-PE (https://srv01.tjpe.jus.br/consultaprocessualunificada/processo/00006852120088170990)
Luciana Santos,Deputado Federal,PCdoB,PE,Crime Eleitoral,"A parlamentar recorreu da decisão, que foi mantida: TCE-PE - Processo nº 0806945-1/2008.",Findo,0604969-2/2006 - TCE-PE (http://www2.tce.pe.gov.br/processosJoomla/processos/ConsultaInteressado.asp)
Luciana Santos,Deputado Federal,PCdoB,PE,Crime Eleitoral,"A parlamentar recorreu da decisão, que foi mantida: TCE-PE - Processo nº 0806945-1/2008.",Findo,0601752-6/2006 - TCE-PE (http://www2.tce.pe.gov.br/processosJoomla/processos/ConsultaInteressado.asp)
Luciana Santos,Deputado Federal,PCdoB,PE,Crime Eleitoral,"Do despacho que inadmitiu o Recurso Especial in- terposto da decisão do TRE que, negando provimento a apelo, manteve sentença que condenou a candidata a prefeita LUCIANA BARBOSA DE OLIVEIRA SANTOS ao paga- mento de multa, por infração ao art. 50 da Lei 9.100/95. Eleições de 1996",Findo,0000459-38.1996.6.00.0000 - TSE (http://www.tse.jus.br/servicos-judiciais/processos/acompanhamento-processual-push)
Luciano Ducci,Deputado Federal,PSB,PR,Crime Eleitoral,"Foi condenado em ação popular a devolver R$ 79 mil aos cofres públicos, por uso de publicidade institucional para promoção pessoal quando era prefeito de Curitiba. Por meio de recurso, reduziu o montante a ser devolvido para R$ 15 mil: Embargos de declaração cível nº original 1.071.517-6/03. O parlamentar ainda recorre: Recurso especial nº original 1.071.517-6/04.",Em andamento,0002888-83.2011.8.16.0179 - TJ-PR (https://portal.tjpr.jus.br/consulta-processual/publico/b2grau/consultaPublica.do?tjpr.url.crypto=8a6)
Lucio Mosquini ,Deputado Federal,MDB,RO,Investigação Penal,Investigação Penal- quebra do sigilo bancário,Em andamento,3822 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4735997)
Lucio Mosquini ,Deputado Federal,MDB,RO,Investigação Penal,Direito processual penal,Em andamento,3821 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4735994)
Lucio Mosquini ,Deputado Federal,MDB,RO,Lavagem de Dinheiro,"É alvo de inquérito que apura a prática dos crimes de organização criminosa, falsidade ideológica e Lavagem de Dinheiro. A denúncia relatou indícios, apurados pela Operação Ludus, de superfaturamento, direcionamento, fraude e desvio de recursos públicos na licitação e execução das obras públicas, estimadas ao custo de mais de R$ 22 milhões. O parlamentar chegou a ser preso preventivamente no curso da operação, por determinação do TJ-RO. Contudo, o STJ concedeu o habeas corpus aos acusados: STJ - Habeas corpus nº 311797/2014",Em andamento,4006 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4734298)
Lucio Mosquini ,Deputado Federal,MDB,RO,Crime de Responsabilidade,Violação dos princípios administrativos,Em andamento,0004080-21.2014.822.0004 - TJ-RO (https://www.tjro.jus.br/apsg/pages/DetalhesProcesso.xhtml)
Lucio Mosquini ,Deputado Federal,MDB,RO,Sonegação de contribuições previdenciárias,Contribuições previdenciárias,Em andamento,2009.41.00.004106-6 - TRF1 (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=41038920094014100&secao=TRF1&nom)
Lucio Mosquini ,Deputado Federal,MDB,RO,Crime de Responsabilidade,"Foi multado por não cumprir com determinações do processo de tomada de contas Nº 006.625/2008-5, referentes à construção de anel rodoviário pelo DER-RO, órgão que dirigia à época.",Findo,028077/2010-5 - TCU
Lucio Mosquini ,Deputado Federal,MDB,RO,Crime Eleitoral,"Contas julgadas julgadas irregulares do Departamento de Estradas de Rodagem e Transportes do Estado de Rondônia no exercício de 2012, quando diretor. Tribunal determinou pagamento de multa.",Findo,1737 - TCE (https://pce.tce.ro.gov.br/tramita/pages/main.jsf)
Lucio Mosquini ,Deputado Federal,MDB,RO,Investigação Penal,Direito processual penal,Em andamento,3819 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4735092)
Lucio Mosquini ,Deputado Federal,MDB,RO,Crime contra a Lei de Licitações,Crimes da Lei de licitações - Crimes contra a fé pública,Em andamento,4048 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4781980)
Lucio Mosquini ,Deputado Federal,MDB,RO,Crime contra a Lei de Licitações,Prisão preventiva e busca e apreensão,Em andamento,3820 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4735192)
Lucio Vieira Lima,Deputado Federal,MDB,BA,Investigação Penal,Investigação Penal,Em andamento,4437 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5149814)
Lucio Vieira Lima,Deputado Federal,MDB,BA,Investigação Penal,Investigação Penal,Em andamento,4633 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5287116)
Lucio Vieira Lima,Deputado Federal,MDB,BA,Crimes contra a liberdade pessoal - ameaça,Crimes contra a liberdade pessoal - ameaça,Em andamento,4668 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5346040)
Lucio Vieira Lima,Deputado Federal,MDB,BA,Crime Eleitoral,PRESTAÇÃO DE CONTAS - DE EXERCÍCIO FINANCEIRO - PMDB - SALVADOR - EXERCÍCIO 2015,Em andamento,0000019-55.2016.6.05.0015 - TRE-BA (http://www.tre-ba.jus.br/servicos-judiciais/acompanhamento-processual-e-push)
Lucio Vieira Lima,Deputado Federal,MDB,BA,Crime Eleitoral,PRESTAÇÃO DE CONTAS - PMDB - SALVADOR - EXERCÍCIO 2016 - Partidos Políticos,Em andamento,0000014-96.2017.6.05.0015 - TRE-BA (http://www.tre-ba.jus.br/servicos-judiciais/acompanhamento-processual-e-push)
Lucio Vieira Lima,Deputado Federal,MDB,BA,Peculato,Peculato - Crimes Praticados por Funcionários Públicos Contra a Administração em Geral,Em andamento,4664 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5334231)
Luis Carlos Heinze,Deputado Federal,PP,RS,Improbidade Administrativa,"Foi condenado por Improbidade Administrativa por desvio de finalidade de verba orçamentária. Ministério Público entrou com recurso especial para aumentar pena, mas o pedido foi desprovido.",Condenado,REsp 626204 - STJ (https://ww2.stj.jus.br/processo/pesquisa/?tipoPesquisa=tipoPesquisaNumeroRegistro&termo=200400134122&totalRegistrosPorPagina=40&aplicacao=processos.ea)
Luis Tibé  ,Deputado Federal,AVANTE,MG,Crime contra a Lei de Licitações,Crimes Previstos na Legislação Extravagante | Crimes Eleitorais | Falsificação de documento público para fins eleitorais,Em andamento,3500 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4258964)
Luis Tibé  ,Deputado Federal,AVANTE,MG,Crime de Responsabilidade,Crimes Praticados por Funcionários Públicos Contra a Administração em Geral | Peculato,Em andamento,3744 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4447753)
Luis Tibé  ,Deputado Federal,AVANTE,MG,Crime de Responsabilidade,Crimes Praticados por Funcionários Públicos Contra a Administração em Geral | Peculato,Em andamento,4522 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5222667)
Luis Tibé  ,Deputado Federal,AVANTE,MG,Crime de Responsabilidade,"Não prestação de contas do PT do B de Água Boa/MG em 2015, o qual o deputado é presidente. Determinada suspensão de valores do fundo partidário e suspensão do registro dos órgão de direção.",Terminado,0000059-53.2016.6.13.0067 - TRE - MG (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1977732016&comboTribunal=mg)
Luis Tibé  ,Deputado Federal,AVANTE,MG,Crime Eleitoral,Não prestação de contas do PT do B de Juruaia/MG em 2014. Determinada suspensão de valores do fundo partidário.,Terminado,0000033-14.2015.6.13.0189 - TRE - MG (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1435902015&comboTribunal=mg)
Luis Tibé  ,Deputado Federal,AVANTE,MG,Crime Eleitoral,Não prestação de contas do PT do B de Caeté/MG em 2015 (órgão municipal inativo). Determinada suspensão de valores do fundo partidário.,Paralisado,0000090-09.2016.6.13.0056 - TRE - MG (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1956082016&comboTribunal=mg)
Luis Tibé  ,Deputado Federal,AVANTE,MG,Improbidade Administrativa,Foi condenado por Improbidade Administrativa devido ao uso irregular da verba indenizatória enquanto era vereador de Belo Horizonte. A sentença determinou a devolução de mais de R$ 145 mil aos cofres públicos e pagamento de multa. O parlamentar recorreu da decisão e conseguiu reduzir os valores da multa e da restituição,Julgado,1811105-29.2011.8.13.0024 - TJ MG - comarca de Belo Horizonte (http://www4.tjmg.jus.br/juridico/sf/proc_resultado.jsp?listaProcessos=11181110&comrCodigo=24&numero=)
Caetano,Deputado Federal,PT,BA,Improbidade Administrativa,É réu em ação civil de Improbidade Administrativa com Dano ao Erário movida pelo Ministério Público Federal pelo favorecimento de empresa contratada sem a devida licitação para projeto de obra ferroviária.,Em Recurso,0021401-30.2013.4.01.3300  - TRF-1 - Seção judiciária da Bahia (https://processual.trf1.jus.br/consultaProcessual/processo.php?proc=214013020134013300&secao=BA&nome)
Caetano,Deputado Federal,PT,BA,Improbidade Administrativa,"Foi condenado em ação civil de Improbidade Administrativa com Dano ao Erário pro contratação ilegal da Fundação Humanidade Amiga. A Justiça determinou o ressarcimento ao erário e aos cofres públicos, suspensão dos direitos políticos por 5 anos e pagamento de multa civil. Interpôs embargos, mas a decisão foi mantida. O parlamentar ainda recorre em segunda instância",Em Recurso,0011779-73.2007.8.05.0039 - TJ - BA - Comarca de Camaçari (http://esaj.tjba.jus.br/cpopg/show.do?processo.codigo=13Z0709370000&processo.foro=39&paginaConsulta=)
Caetano,Deputado Federal,PT,BA,Crime contra a Lei de Licitações,Crimes da Lei de licitações,Em andamento,1020/2017 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5289031)
Luiz Cláudio,Deputado Federal,PR,RO,Corrupção Passiva,Político é investigado pelo crime de Corrupção Passiva,Segredo de Justiça,4057 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4790348)
Luiz Cláudio,Deputado Federal,PR,RO,Corrupção Passiva,Foi determinada a quebra de sigilo bancário do parlamentar,Segredo de Justiça,3827 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4738341)
Luiz Cláudio,Deputado Federal,PR,RO,Crime Eleitoral,"Contas do PTB não prestadas no município de Perecis/RO, e determinada a suspensão das cotas do fundo partidário",Terminado,0000122-13.2015.6.22.0019 - TRE - RO (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=116702015&comboTribunal=ro)
Luiz Cláudio,Deputado Federal,PR,RO,Crime Eleitoral,"Contas do PTB não prestadas no município de São Felipe do Oeste/RO referente ao exercício financeiro de 2014, e determinada a suspensão das cotas do fundo partidário",Terminado,0000125-65.2015.6.22.0019 - TRE - RO (http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=116712015&comboTribunal=ro)
Luiz Cláudio,Deputado Federal,PR,RO,Crime Eleitoral,Reavaliação de Bem Penhora e Venda Judicial,Em andamento,7022580-88.2015.8.22.0001 - TJ RO (http://pjeconsulta.tjro.jus.br/pg/ConsultaPublica/DetalheProcessoConsultaPublica/listView.seam?ca=3f)
Baleia Rossi,Deputado Federal,MDB,SP,Desvio de dinheiro público,"Foi condenado à devolver valores indevidamente recebidos por pagamentos ilegais efetuados aos vereadores de Ribeirão Preto no exercício de 2000. Recorreu da decisão, que foi mantida:",Transitado em Julgado,0060926-11.2005.8.26.0506 - TJ - SP - Comarca de Riberão Preto (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=E2Z202ZYZ0000&processo.foro=506&uuidCaptcha=s)
Baleia Rossi,Deputado Federal,MDB,SP,Crime Eleitoral,Teve reprovada a prestação de contas das eleições de 2014 para deputado federal.,Transitado em Julgado,0005396-38.2014.6.26.0000 - TRE - SP (http://www.tre-sp.jus.br/servicos-judiciais/acompanhamento-processual-push)
Baleia Rossi,Deputado Federal,MDB,SP,Suspensão concessão de rádio,"É réu em ação civil pública que pede a suspensão da concessão da Rádio Show de Igarapava Ltda. e da Rádio AM Show Ltda., das quais o parlamentar é sócio. Essa é uma da série de ações movidas MPF para cassar concessões de rádio/TV de emissoras que tenham congressistas em seu quadro societário. A Justiça deferiu liminarmente a suspensão. Rossi apelou, mas liminar foi mantida: TR",Em Andamento,0023969-33.2015.4.03.6100 - TRF-3 - Seção Judiciária de São Paulo (http://www.jfsp.jus.br/foruns-federais/)
Baleia Rossi,Deputado Federal,MDB,SP,Desvio de dinheiro público,"Foi condenado à devolver valores indevidamente recebidos por pagamentos ilegais efetuados aos vereadores de Ribeirão Preto no exercício de 2000. Recorreu da decisão, que foi mantida:",Transitado em Julgado,0066473-32.2005.8.26.0506 (10302/2005) - TJ - SP - Comarca de Riberão Preto (https://esaj.tjsp.jus.br/cpopg/show.do?processo.codigo=E2Z2057CH0000&processo.foro=506&uuidCaptcha=s)
Luiz Fernando Faria,Deputado Federal,PP,MG,Lavagem de Dinheiro,"Investigado junto com diversos outros políticos por crimes de Lavagem/Ocultação de bens, direitos ou valores; Corrupção Passiva e Formação de Quadrilha",Em andamento,3980 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4727419)
Luiz Fernando Faria,Deputado Federal,PP,MG,Lavagem de Dinheiro,Associação criminosa,Em andamento,3989 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4727643)
Luiz Fernando Faria,Deputado Federal,PP,MG,Lavagem de Dinheiro,"Investigado com outros parlamentares por Corrupção Passiva e Lavagem/Ocultação de bens, direitos ou valores",Em andamento,3991 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=4727743)
Luiz Fernando Faria,Deputado Federal,PP,MG,Lavagem de Dinheiro,Investigado juntamente com outros parlamentares por Corrupção Ativa e Passiva, Formação de Quadrilha,4631 - STF (http://portal.stf.jus.br/processos/detalhe.asp?incidente=5277658)
Luiz Fernando Faria,Deputado Federal,PP,MG,Execução Fiscal de Dívida Ativa,Execução Fiscal de Dívida Ativa,Processo suspenso por decisão judicial,5479424-41.2014.8.13.0024 - TJ MG - comarca de Belo Horizonte (http://www4.tjmg.jus.br/juridico/sf/proc_movimentacoes.jsp?comrCodigo=24&numero=1&listaProcessos=145)
